Language Task Size Select_size Model Metric Value
ntu surSeg 1000 250 transformer recall 0.26680000000000004
ntu surSeg 1000 250 transformer f1 0.2602
ntu surSeg 1000 275 transformer precision 0.27863333333333334
ntu surSeg 1000 275 transformer recall 0.2772833333333333
ntu surSeg 1000 275 transformer f1 0.2717833333333334
ntu surSeg 1000 300 transformer precision 0.28775
ntu surSeg 1000 300 transformer recall 0.2698666666666667
ntu surSeg 1000 300 transformer f1 0.27290000000000003
ntu surSeg 1000 325 transformer precision 0.31225
ntu surSeg 1000 325 transformer recall 0.29778333333333334
ntu surSeg 1000 325 transformer f1 0.2992166666666667
ntu surSeg 1000 350 transformer precision 0.294
ntu surSeg 1000 350 transformer recall 0.28791666666666665
ntu surSeg 1000 350 transformer f1 0.2852
ntu surSeg 1000 375 transformer precision 0.31088333333333334
ntu surSeg 1000 375 transformer recall 0.29528333333333334
ntu surSeg 1000 375 transformer f1 0.2974833333333333
ntu surSeg 1000 400 transformer precision 0.30393333333333333
ntu surSeg 1000 400 transformer recall 0.28508333333333336
ntu surSeg 1000 400 transformer f1 0.28815
ntu surSeg 1000 425 transformer precision 0.3213666666666667
ntu surSeg 1000 425 transformer recall 0.31306666666666666
ntu surSeg 1000 425 transformer f1 0.3130833333333333
ntu surSeg 1000 450 transformer precision 0.31895
ntu surSeg 1000 450 transformer recall 0.30273333333333335
ntu surSeg 1000 450 transformer f1 0.3053166666666667
ntu surSeg 1000 475 transformer precision 0.3106333333333333
ntu surSeg 1000 475 transformer recall 0.2877166666666667
ntu surSeg 1000 475 transformer f1 0.29331666666666667
ntu surSeg 1000 500 transformer precision 0.3205
ntu surSeg 1000 500 transformer recall 0.3073166666666667
ntu surSeg 1000 500 transformer f1 0.30906666666666666
ntu surSeg 1000 525 transformer precision 0.31679999999999997
ntu surSeg 1000 525 transformer recall 0.3030333333333333
ntu surSeg 1000 525 transformer f1 0.3049
ntu surSeg 1000 550 transformer precision 0.30361666666666665
ntu surSeg 1000 550 transformer recall 0.29908333333333337
ntu surSeg 1000 550 transformer f1 0.29613333333333336
ntu surSeg 1500 0 transformer precision 0.2752833333333333
ntu surSeg 1500 0 transformer recall 0.2634
ntu surSeg 1500 0 transformer f1 0.26458333333333334
ntu surSeg 1500 25 transformer precision 0.27436666666666665
ntu surSeg 1500 25 transformer recall 0.26143333333333335
ntu surSeg 1500 25 transformer f1 0.26271666666666665
ntu surSeg 1500 50 transformer precision 0.27835
ntu surSeg 1500 50 transformer recall 0.26598333333333335
ntu surSeg 1500 50 transformer f1 0.26715
ntu surSeg 1500 75 transformer precision 0.2846
ntu surSeg 1500 75 transformer recall 0.27066666666666667
ntu surSeg 1500 75 transformer f1 0.2722333333333333
ntu surSeg 1500 100 transformer precision 0.27723333333333333
ntu surSeg 1500 100 transformer recall 0.27168333333333333
ntu surSeg 1500 100 transformer f1 0.26593333333333335
ntu surSeg 1500 125 transformer precision 0.28101666666666664
ntu surSeg 1500 125 transformer recall 0.2722833333333333
ntu surSeg 1500 125 transformer f1 0.2714833333333333
ntu surSeg 1500 150 transformer precision 0.28213333333333335
ntu surSeg 1500 150 transformer recall 0.28271666666666667
ntu surSeg 1500 150 transformer f1 0.2774166666666667
ntu surSeg 1500 175 transformer precision 0.29055000000000003
ntu surSeg 1500 175 transformer recall 0.2736
ntu surSeg 1500 175 transformer f1 0.2768833333333333
ntu surSeg 1500 200 transformer precision 0.29188333333333333
ntu surSeg 1500 200 transformer recall 0.28955
ntu surSeg 1500 200 transformer f1 0.28548333333333337
ntu surSeg 1500 225 transformer precision 0.31468333333333337
ntu surSeg 1500 225 transformer recall 0.30045
ntu surSeg 1500 225 transformer f1 0.3015833333333333
ntu surSeg 1500 250 transformer precision 0.31468333333333337
ntu surSeg 1500 250 transformer recall 0.31023333333333336
ntu surSeg 1500 250 transformer f1 0.3073666666666667
ntu surSeg 1500 275 transformer precision 0.30698333333333333
ntu surSeg 1500 275 transformer recall 0.31295
ntu surSeg 1500 275 transformer f1 0.30513333333333337
ntu surSeg 1500 300 transformer precision 0.31926666666666664
ntu surSeg 1500 300 transformer recall 0.29918333333333336
ntu surSeg 1500 300 transformer f1 0.3035
ntu surSeg 1500 325 transformer precision 0.32175000000000004
ntu surSeg 1500 325 transformer recall 0.3094
ntu surSeg 1500 325 transformer f1 0.31018333333333337
ntu surSeg 1500 350 transformer precision 0.3299
ntu surSeg 1500 350 transformer recall 0.3065
ntu surSeg 1500 350 transformer f1 0.31178333333333336
ntu surSeg 1500 375 transformer precision 0.3207833333333333
ntu surSeg 1500 375 transformer recall 0.30816666666666664
ntu surSeg 1500 375 transformer f1 0.3087666666666667
ntu surSeg 1500 400 transformer precision 0.31135
ntu surSeg 1500 400 transformer recall 0.28436666666666666
ntu surSeg 1500 400 transformer f1 0.29263333333333336
ntu surSeg 1500 425 transformer precision 0.321
ntu surSeg 1500 425 transformer recall 0.315
ntu surSeg 1500 425 transformer f1 0.31293333333333334
ntu surSeg 1500 450 transformer precision 0.31256666666666666
ntu surSeg 1500 450 transformer recall 0.3112666666666667
ntu surSeg 1500 450 transformer f1 0.30671666666666664
ntu surSeg 1500 475 transformer precision 0.32903333333333334
ntu surSeg 1500 475 transformer recall 0.3110833333333333
ntu surSeg 1500 475 transformer f1 0.3145833333333333
ntu surSeg 1500 500 transformer precision 0.3079
ntu surSeg 1500 500 transformer recall 0.28598333333333337
ntu surSeg 1500 500 transformer f1 0.29095
ntu surSeg 1500 525 transformer precision 0.3242333333333334
ntu surSeg 1500 525 transformer recall 0.3224666666666667
ntu surSeg 1500 525 transformer f1 0.31853333333333333
ntu surSeg 1500 550 transformer precision 0.31451666666666667
ntu surSeg 1500 550 transformer recall 0.31495
ntu surSeg 1500 550 transformer f1 0.3104
ntu surSeg 2000 0 transformer precision 0.30888333333333334
ntu surSeg 2000 0 transformer recall 0.3013
ntu surSeg 2000 0 transformer f1 0.29755000000000004
ntu surSeg 2000 25 transformer precision 0.32825
ntu surSeg 2000 25 transformer recall 0.3083666666666667
ntu surSeg 2000 25 transformer f1 0.3127666666666667
ntu surSeg 2000 50 transformer precision 0.308
ntu surSeg 2000 50 transformer recall 0.29456666666666664
ntu surSeg 2000 50 transformer f1 0.2952
ntu surSeg 2000 75 transformer precision 0.30283333333333334
ntu surSeg 2000 75 transformer recall 0.28681666666666666
ntu surSeg 2000 75 transformer f1 0.28915
ntu surSeg 2000 100 transformer precision 0.3155833333333333
ntu surSeg 2000 100 transformer recall 0.2997666666666667
ntu surSeg 2000 100 transformer f1 0.30205
ntu surSeg 2000 125 transformer precision 0.31328333333333336
ntu surSeg 2000 125 transformer recall 0.2965666666666667
ntu surSeg 2000 125 transformer f1 0.2989833333333333
ntu surSeg 2000 150 transformer precision 0.31143333333333334
ntu surSeg 2000 150 transformer recall 0.3037
ntu surSeg 2000 150 transformer f1 0.30278333333333335
ntu surSeg 2000 175 transformer precision 0.3137
ntu surSeg 2000 175 transformer recall 0.30706666666666665
ntu surSeg 2000 175 transformer f1 0.30583333333333335
ntu surSeg 2000 200 transformer precision 0.32108333333333333
ntu surSeg 2000 200 transformer recall 0.32435
ntu surSeg 2000 200 transformer f1 0.3174
ntu surSeg 2000 225 transformer precision 0.3343333333333333
ntu surSeg 2000 225 transformer recall 0.31833333333333336
ntu surSeg 2000 225 transformer f1 0.32048333333333334
ntu surSeg 2000 250 transformer precision 0.3365
ntu surSeg 2000 250 transformer recall 0.3105
ntu surSeg 2000 250 transformer f1 0.31635
ntu surSeg 2000 275 transformer precision 0.3397833333333333
ntu surSeg 2000 275 transformer recall 0.31998333333333334
ntu surSeg 2000 275 transformer f1 0.3248333333333333
ntu surSeg 2000 300 transformer precision 0.31785
ntu surSeg 2000 300 transformer recall 0.29855
ntu surSeg 2000 300 transformer f1 0.3025833333333333
ntu surSeg 2000 325 transformer precision 0.32945
ntu surSeg 2000 325 transformer recall 0.30435
ntu surSeg 2000 325 transformer f1 0.3104166666666667
ntu surSeg 2000 350 transformer precision 0.31333333333333335
ntu surSeg 2000 350 transformer recall 0.31393333333333334
ntu surSeg 2000 350 transformer f1 0.30661666666666665
ntu surSeg 2000 375 transformer precision 0.34375
ntu surSeg 2000 375 transformer recall 0.3323
ntu surSeg 2000 375 transformer f1 0.3333833333333333
ntu surSeg 2000 400 transformer precision 0.3408833333333333
ntu surSeg 2000 400 transformer recall 0.32330000000000003
ntu surSeg 2000 400 transformer f1 0.32663333333333333
ntu surSeg 2000 425 transformer precision 0.349
ntu surSeg 2000 425 transformer recall 0.3413833333333333
ntu surSeg 2000 425 transformer f1 0.34023333333333333
ntu surSeg 2000 450 transformer precision 0.34985
ntu surSeg 2000 450 transformer recall 0.3357833333333333
ntu surSeg 2000 450 transformer f1 0.33771666666666667
ntu surSeg 2000 475 transformer precision 0.3491666666666667
ntu surSeg 2000 475 transformer recall 0.33565
ntu surSeg 2000 475 transformer f1 0.33631666666666665
ntu surSeg 2000 500 transformer precision 0.3562666666666667
ntu surSeg 2000 500 transformer recall 0.3486166666666667
ntu surSeg 2000 500 transformer f1 0.34725
tau surSeg 500 0 transformer precision 0.12121666666666667
tau surSeg 500 0 transformer recall 0.10728333333333333
tau surSeg 500 0 transformer f1 0.11126666666666667
tau surSeg 500 25 transformer precision 0.12056666666666667
tau surSeg 500 25 transformer recall 0.11021666666666667
tau surSeg 500 25 transformer f1 0.1129
tau surSeg 500 50 transformer precision 0.1288
tau surSeg 500 50 transformer recall 0.12103333333333334
tau surSeg 500 50 transformer f1 0.12198333333333333
tau surSeg 500 75 transformer precision 0.12196666666666667
tau surSeg 500 75 transformer recall 0.1102
tau surSeg 500 75 transformer f1 0.11293333333333333
tau surSeg 500 100 transformer precision 0.12135
tau surSeg 500 100 transformer recall 0.11315
tau surSeg 500 100 transformer f1 0.11518333333333333
tau surSeg 1000 0 transformer precision 0.16081666666666666
tau surSeg 1000 0 transformer recall 0.14373333333333332
tau surSeg 1000 0 transformer f1 0.14955000000000002
tau surSeg 1000 25 transformer precision 0.16298333333333334
tau surSeg 1000 25 transformer recall 0.14733333333333334
tau surSeg 1000 25 transformer f1 0.15235
tau surSeg 1000 50 transformer precision 0.17093333333333333
tau surSeg 1000 50 transformer recall 0.15831666666666666
tau surSeg 1000 50 transformer f1 0.16216666666666668
tau surSeg 1000 75 transformer precision 0.18693333333333334
tau surSeg 1000 75 transformer recall 0.17626666666666665
tau surSeg 1000 75 transformer f1 0.17883333333333334
tau surSeg 1000 100 transformer precision 0.1695
tau surSeg 1000 100 transformer recall 0.14973333333333333
tau surSeg 1000 100 transformer f1 0.15598333333333333
tau surSeg 1500 0 transformer precision 0.19686666666666666
tau surSeg 1500 0 transformer recall 0.18311666666666668
tau surSeg 1500 0 transformer f1 0.18735
tau surSeg 1500 25 transformer precision 0.18376666666666666
tau surSeg 1500 25 transformer recall 0.17101666666666668
tau surSeg 1500 25 transformer f1 0.17486666666666667
tau surSeg 1500 50 transformer precision 0.18628333333333333
tau surSeg 1500 50 transformer recall 0.17521666666666666
tau surSeg 1500 50 transformer f1 0.17803333333333332
tau surSeg 1500 75 transformer precision 0.19985
tau surSeg 1500 75 transformer recall 0.22536666666666666
tau surSeg 1500 75 transformer f1 0.19248333333333334
tau surSeg 1500 100 transformer precision 0.19393333333333332
tau surSeg 1500 100 transformer recall 0.1852
tau surSeg 1500 100 transformer f1 0.18721666666666667
tau surSeg 2000 0 transformer precision 0.21661666666666668
tau surSeg 2000 0 transformer recall 0.201
tau surSeg 2000 0 transformer f1 0.20573333333333332
tau surSeg 2000 25 transformer precision 0.20408333333333334
tau surSeg 2000 25 transformer recall 0.1845
tau surSeg 2000 25 transformer f1 0.1911
tau surSeg 2000 50 transformer precision 0.208
tau surSeg 2000 50 transformer recall 0.19516666666666665
tau surSeg 2000 50 transformer f1 0.19835
tau surSeg 2000 75 transformer precision 0.20853333333333335
tau surSeg 2000 75 transformer recall 0.19540000000000002
tau surSeg 2000 75 transformer f1 0.199
tau surSeg 2000 100 transformer precision 0.21146666666666666
tau surSeg 2000 100 transformer recall 0.20458333333333334
tau surSeg 2000 100 transformer f1 0.20498333333333335
bdg surSeg 500 0 transformer precision 0.08626666666666667
bdg surSeg 500 0 transformer recall 0.09023333333333333
bdg surSeg 500 0 transformer f1 0.08610000000000001
bdg surSeg 500 25 transformer precision 0.0813
bdg surSeg 500 25 transformer recall 0.08133333333333334
bdg surSeg 500 25 transformer f1 0.07946666666666667
bdg surSeg 500 50 transformer precision 0.0969
bdg surSeg 500 50 transformer recall 0.09691666666666666
bdg surSeg 500 50 transformer f1 0.09393333333333334
bdg surSeg 500 75 transformer precision 0.10425
bdg surSeg 500 75 transformer recall 0.10138333333333334
bdg surSeg 500 75 transformer f1 0.0997
bdg surSeg 500 100 transformer precision 0.10343333333333334
bdg surSeg 500 100 transformer recall 0.10916666666666666
bdg surSeg 500 100 transformer f1 0.10425000000000001
bdg surSeg 500 125 transformer precision 0.10238333333333334
bdg surSeg 500 125 transformer recall 0.10691666666666667
bdg surSeg 500 125 transformer f1 0.1021
bdg surSeg 500 150 transformer precision 0.1052
bdg surSeg 500 150 transformer recall 0.11386666666666667
bdg surSeg 500 150 transformer f1 0.10718333333333334
bdg surSeg 500 175 transformer precision 0.10813333333333333
bdg surSeg 500 175 transformer recall 0.11471666666666668
bdg surSeg 500 175 transformer f1 0.10925
bdg surSeg 500 200 transformer precision 0.10648333333333333
bdg surSeg 500 200 transformer recall 0.10853333333333333
bdg surSeg 500 200 transformer f1 0.10573333333333333
bdg surSeg 500 225 transformer precision 0.1037
bdg surSeg 500 225 transformer recall 0.10383333333333333
bdg surSeg 500 225 transformer f1 0.10153333333333334
bdg surSeg 500 250 transformer precision 0.10118333333333333
bdg surSeg 500 250 transformer recall 0.11185
bdg surSeg 500 250 transformer f1 0.10428333333333334
bdg surSeg 500 275 transformer precision 0.10463333333333333
bdg surSeg 500 275 transformer recall 0.10938333333333333
bdg surSeg 500 275 transformer f1 0.10515
bdg surSeg 500 300 transformer precision 0.09618333333333333
bdg surSeg 500 300 transformer recall 0.10218333333333333
bdg surSeg 500 300 transformer f1 0.09706666666666668
bdg surSeg 500 325 transformer precision 0.10205
bdg surSeg 500 325 transformer recall 0.10021666666666668
bdg surSeg 500 325 transformer f1 0.09860000000000001
bdg surSeg 500 350 transformer precision 0.09766666666666667
bdg surSeg 500 350 transformer recall 0.10688333333333333
bdg surSeg 500 350 transformer f1 0.09965
bdg surSeg 500 375 transformer precision 0.10590000000000001
bdg surSeg 500 375 transformer recall 0.11466666666666667
bdg surSeg 500 375 transformer f1 0.10765000000000001
bdg surSeg 500 400 transformer precision 0.09821666666666666
bdg surSeg 500 400 transformer recall 0.10323333333333333
bdg surSeg 500 400 transformer f1 0.09856666666666666
bdg surSeg 500 425 transformer precision 0.11515
bdg surSeg 500 425 transformer recall 0.11938333333333333
bdg surSeg 500 425 transformer f1 0.11493333333333333
bdg surSeg 500 450 transformer precision 0.10515000000000001
bdg surSeg 500 450 transformer recall 0.11188333333333333
bdg surSeg 500 450 transformer f1 0.10601666666666666
bdg surSeg 500 475 transformer precision 0.10543333333333334
bdg surSeg 500 475 transformer recall 0.11103333333333333
bdg surSeg 500 475 transformer f1 0.10601666666666668
bdg surSeg 500 500 transformer precision 0.11320000000000001
bdg surSeg 500 500 transformer recall 0.1216
bdg surSeg 500 500 transformer f1 0.11513333333333334
bdg surSeg 500 525 transformer precision 0.11826666666666667
bdg surSeg 500 525 transformer recall 0.12301666666666666
bdg surSeg 500 525 transformer f1 0.11898333333333334
bdg surSeg 500 550 transformer precision 0.11825000000000001
bdg surSeg 500 550 transformer recall 0.12546666666666667
bdg surSeg 500 550 transformer f1 0.11965
bdg surSeg 500 575 transformer precision 0.12595
bdg surSeg 500 575 transformer recall 0.13046666666666668
bdg surSeg 500 575 transformer f1 0.12615
bdg surSeg 500 600 transformer precision 0.1205
bdg surSeg 500 600 transformer recall 0.12385
bdg surSeg 500 600 transformer f1 0.11948333333333334
bdg surSeg 500 625 transformer precision 0.12735000000000002
bdg surSeg 500 625 transformer recall 0.1352
bdg surSeg 500 625 transformer f1 0.12901666666666667
bdg surSeg 500 650 transformer precision 0.13008333333333333
bdg surSeg 500 650 transformer recall 0.12883333333333333
bdg surSeg 500 650 transformer f1 0.12681666666666666
bdg surSeg 500 675 transformer precision 0.14215
bdg surSeg 500 675 transformer recall 0.1455
bdg surSeg 500 675 transformer f1 0.14105
bdg surSeg 500 700 transformer precision 0.14143333333333333
bdg surSeg 500 700 transformer recall 0.1455
bdg surSeg 500 700 transformer f1 0.14158333333333334
bdg surSeg 500 725 transformer precision 0.12488333333333333
bdg surSeg 500 725 transformer recall 0.1252
bdg surSeg 500 725 transformer f1 0.1232
bdg surSeg 500 750 transformer precision 0.12739999999999999
bdg surSeg 500 750 transformer recall 0.12991666666666668
bdg surSeg 500 750 transformer f1 0.12653333333333333
bdg surSeg 500 775 transformer precision 0.12935
bdg surSeg 500 775 transformer recall 0.13936666666666667
bdg surSeg 500 775 transformer f1 0.13153333333333334
bdg surSeg 500 800 transformer precision 0.13641666666666666
bdg surSeg 500 800 transformer recall 0.14300000000000002
bdg surSeg 500 800 transformer f1 0.1369
bdg surSeg 500 825 transformer precision 0.12838333333333335
bdg surSeg 500 825 transformer recall 0.13715
bdg surSeg 500 825 transformer f1 0.13043333333333335
bdg surSeg 500 850 transformer precision 0.14111666666666667
bdg surSeg 500 850 transformer recall 0.14711666666666667
bdg surSeg 500 850 transformer f1 0.14186666666666667
bdg surSeg 500 875 transformer precision 0.13668333333333332
bdg surSeg 500 875 transformer recall 0.14436666666666667
bdg surSeg 500 875 transformer f1 0.138
bdg surSeg 500 900 transformer precision 0.14823333333333333
bdg surSeg 500 900 transformer recall 0.1538
bdg surSeg 500 900 transformer f1 0.14885
bdg surSeg 500 925 transformer precision 0.14303333333333335
bdg surSeg 500 925 transformer recall 0.14961666666666668
bdg surSeg 500 925 transformer f1 0.14383333333333334
bdg surSeg 500 950 transformer precision 0.1519
bdg surSeg 500 950 transformer recall 0.1588
bdg surSeg 500 950 transformer f1 0.15288333333333332
bdg surSeg 500 975 transformer precision 0.13876666666666668
bdg surSeg 500 975 transformer recall 0.1435
bdg surSeg 500 975 transformer f1 0.13896666666666666
bdg surSeg 1000 0 transformer precision 0.10681666666666667
bdg surSeg 1000 0 transformer recall 0.10883333333333334
bdg surSeg 1000 0 transformer f1 0.10598333333333333
bdg surSeg 1000 25 transformer precision 0.1089
bdg surSeg 1000 25 transformer recall 0.11578333333333334
bdg surSeg 1000 25 transformer f1 0.10958333333333334
bdg surSeg 1000 50 transformer precision 0.11801666666666667
bdg surSeg 1000 50 transformer recall 0.11858333333333333
bdg surSeg 1000 50 transformer f1 0.11626666666666667
bdg surSeg 1000 75 transformer precision 0.11938333333333334
bdg surSeg 1000 75 transformer recall 0.11603333333333334
bdg surSeg 1000 75 transformer f1 0.11546666666666666
bdg surSeg 1000 100 transformer precision 0.11866666666666667
bdg surSeg 1000 100 transformer recall 0.12053333333333334
bdg surSeg 1000 100 transformer f1 0.1172
bdg surSeg 1000 125 transformer precision 0.11433333333333334
bdg surSeg 1000 125 transformer recall 0.11381666666666666
bdg surSeg 1000 125 transformer f1 0.11198333333333334
bdg surSeg 1000 150 transformer precision 0.11048333333333334
bdg surSeg 1000 150 transformer recall 0.1158
bdg surSeg 1000 150 transformer f1 0.11083333333333334
bdg surSeg 1000 175 transformer precision 0.1227
bdg surSeg 1000 175 transformer recall 0.12321666666666667
bdg surSeg 1000 175 transformer f1 0.11975000000000001
bdg surSeg 1000 200 transformer precision 0.12301666666666668
bdg surSeg 1000 200 transformer recall 0.1253
bdg surSeg 1000 200 transformer f1 0.12193333333333334
bdg surSeg 1000 225 transformer precision 0.11076666666666667
bdg surSeg 1000 225 transformer recall 0.115
bdg surSeg 1000 225 transformer f1 0.11048333333333334
bdg surSeg 1000 250 transformer precision 0.13399999999999998
bdg surSeg 1000 250 transformer recall 0.13551666666666667
bdg surSeg 1000 250 transformer f1 0.13165
bdg surSeg 1000 275 transformer precision 0.12563333333333335
bdg surSeg 1000 275 transformer recall 0.12833333333333333
bdg surSeg 1000 275 transformer f1 0.12453333333333334
bdg surSeg 1000 300 transformer precision 0.12028333333333334
bdg surSeg 1000 300 transformer recall 0.123
bdg surSeg 1000 300 transformer f1 0.11855
bdg surSeg 1000 325 transformer precision 0.1174
bdg surSeg 1000 325 transformer recall 0.11826666666666667
bdg surSeg 1000 325 transformer f1 0.11571666666666666
bdg surSeg 1000 350 transformer precision 0.11865
bdg surSeg 1000 350 transformer recall 0.12023333333333333
bdg surSeg 1000 350 transformer f1 0.11675
bdg surSeg 1000 375 transformer precision 0.12863333333333335
bdg surSeg 1000 375 transformer recall 0.13716666666666666
bdg surSeg 1000 375 transformer f1 0.13016666666666668
bdg surSeg 1000 400 transformer precision 0.12705
bdg surSeg 1000 400 transformer recall 0.13361666666666666
bdg surSeg 1000 400 transformer f1 0.12778333333333333
bdg surSeg 1000 425 transformer precision 0.12453333333333334
bdg surSeg 1000 425 transformer recall 0.12580000000000002
bdg surSeg 1000 425 transformer f1 0.12351666666666668
bdg surSeg 1000 450 transformer precision 0.13063333333333332
bdg surSeg 1000 450 transformer recall 0.13888333333333333
bdg surSeg 1000 450 transformer f1 0.1325
bdg surSeg 1000 475 transformer precision 0.12888333333333335
bdg surSeg 1000 475 transformer recall 0.13773333333333335
bdg surSeg 1000 475 transformer f1 0.13085
bdg surSeg 1000 500 transformer precision 0.13338333333333335
bdg surSeg 1000 500 transformer recall 0.13716666666666666
bdg surSeg 1000 500 transformer f1 0.13305
bdg surSeg 1000 525 transformer precision 0.1166
bdg surSeg 1000 525 transformer recall 0.11971666666666667
bdg surSeg 1000 525 transformer f1 0.11633333333333333
bdg surSeg 1000 550 transformer precision 0.12643333333333334
bdg surSeg 1000 550 transformer recall 0.1294
bdg surSeg 1000 550 transformer f1 0.12558333333333332
bdg surSeg 1000 575 transformer precision 0.12951666666666667
bdg surSeg 1000 575 transformer recall 0.1322
bdg surSeg 1000 575 transformer f1 0.12875
bdg surSeg 1000 600 transformer precision 0.13658333333333333
bdg surSeg 1000 600 transformer recall 0.14025
bdg surSeg 1000 600 transformer f1 0.13608333333333333
bdg surSeg 1000 625 transformer precision 0.13753333333333334
bdg surSeg 1000 625 transformer recall 0.1497
bdg surSeg 1000 625 transformer f1 0.1399
bdg surSeg 1000 650 transformer precision 0.128
bdg surSeg 1000 650 transformer recall 0.12945
bdg surSeg 1000 650 transformer f1 0.12606666666666666
bdg surSeg 1000 675 transformer precision 0.13228333333333334
bdg surSeg 1000 675 transformer recall 0.13971666666666666
bdg surSeg 1000 675 transformer f1 0.13321666666666668
bdg surSeg 1000 700 transformer precision 0.13981666666666667
bdg surSeg 1000 700 transformer recall 0.14529999999999998
bdg surSeg 1000 700 transformer f1 0.13993333333333333
bdg surSeg 1000 725 transformer precision 0.13716666666666666
bdg surSeg 1000 725 transformer recall 0.14223333333333332
bdg surSeg 1000 725 transformer f1 0.13645000000000002
bdg surSeg 1000 750 transformer precision 0.13891666666666666
bdg surSeg 1000 750 transformer recall 0.14136666666666667
bdg surSeg 1000 750 transformer f1 0.13731666666666667
bdg surSeg 1000 775 transformer precision 0.1485
bdg surSeg 1000 775 transformer recall 0.15161666666666668
bdg surSeg 1000 775 transformer f1 0.14733333333333334
bdg surSeg 1000 800 transformer precision 0.13935
bdg surSeg 1000 800 transformer recall 0.14276666666666665
bdg surSeg 1000 800 transformer f1 0.13855
bdg surSeg 1000 825 transformer precision 0.14463333333333334
bdg surSeg 1000 825 transformer recall 0.14496666666666666
bdg surSeg 1000 825 transformer f1 0.14236666666666667
bdg surSeg 1000 850 transformer precision 0.1465
bdg surSeg 1000 850 transformer recall 0.15356666666666666
bdg surSeg 1000 850 transformer f1 0.14701666666666666
bdg surSeg 1000 875 transformer precision 0.1395
bdg surSeg 1000 875 transformer recall 0.14581666666666668
bdg surSeg 1000 875 transformer f1 0.13956666666666667
bdg surSeg 1000 900 transformer precision 0.14213333333333333
bdg surSeg 1000 900 transformer recall 0.14325
bdg surSeg 1000 900 transformer f1 0.1402
bdg surSeg 1000 925 transformer precision 0.14673333333333333
bdg surSeg 1000 925 transformer recall 0.1519
bdg surSeg 1000 925 transformer f1 0.14663333333333334
bdg surSeg 1000 950 transformer precision 0.15211666666666668
bdg surSeg 1000 950 transformer recall 0.15576666666666666
bdg surSeg 1000 950 transformer f1 0.15098333333333333
bdg surSeg 1500 0 transformer precision 0.1233
bdg surSeg 1500 0 transformer recall 0.12136666666666666
bdg surSeg 1500 0 transformer f1 0.11953333333333334
bdg surSeg 1500 25 transformer precision 0.11688333333333334
bdg surSeg 1500 25 transformer recall 0.11766666666666667
bdg surSeg 1500 25 transformer f1 0.11495000000000001
bdg surSeg 1500 50 transformer precision 0.12123333333333335
bdg surSeg 1500 50 transformer recall 0.1169
bdg surSeg 1500 50 transformer f1 0.11676666666666667
bdg surSeg 1500 75 transformer precision 0.12575
bdg surSeg 1500 75 transformer recall 0.11963333333333333
bdg surSeg 1500 75 transformer f1 0.12071666666666667
bdg surSeg 1500 100 transformer precision 0.12703333333333333
bdg surSeg 1500 100 transformer recall 0.12443333333333334
bdg surSeg 1500 100 transformer f1 0.12295
bdg surSeg 1500 125 transformer precision 0.12858333333333333
bdg surSeg 1500 125 transformer recall 0.12693333333333334
bdg surSeg 1500 125 transformer f1 0.12511666666666668
bdg surSeg 1500 150 transformer precision 0.12035
bdg surSeg 1500 150 transformer recall 0.1191
bdg surSeg 1500 150 transformer f1 0.11711666666666667
bdg surSeg 1500 175 transformer precision 0.11146666666666667
bdg surSeg 1500 175 transformer recall 0.11556666666666666
bdg surSeg 1500 175 transformer f1 0.11101666666666667
bdg surSeg 1500 200 transformer precision 0.13328333333333334
bdg surSeg 1500 200 transformer recall 0.13588333333333333
bdg surSeg 1500 200 transformer f1 0.13190000000000002
bdg surSeg 1500 225 transformer precision 0.11185
bdg surSeg 1500 225 transformer recall 0.11748333333333333
bdg surSeg 1500 225 transformer f1 0.11181666666666668
bdg surSeg 1500 250 transformer precision 0.1303666666666667
bdg surSeg 1500 250 transformer recall 0.13473333333333334
bdg surSeg 1500 250 transformer f1 0.13
bdg surSeg 1500 275 transformer precision 0.12811666666666666
bdg surSeg 1500 275 transformer recall 0.13106666666666666
bdg surSeg 1500 275 transformer f1 0.12701666666666667
bdg surSeg 1500 300 transformer precision 0.12591666666666668
bdg surSeg 1500 300 transformer recall 0.12721666666666667
bdg surSeg 1500 300 transformer f1 0.12405000000000001
bdg surSeg 1500 325 transformer precision 0.12828333333333333
bdg surSeg 1500 325 transformer recall 0.12996666666666667
bdg surSeg 1500 325 transformer f1 0.12673333333333334
bdg surSeg 1500 350 transformer precision 0.12505
bdg surSeg 1500 350 transformer recall 0.12888333333333332
bdg surSeg 1500 350 transformer f1 0.12461666666666667
bdg surSeg 1500 375 transformer precision 0.12605
bdg surSeg 1500 375 transformer recall 0.12438333333333333
bdg surSeg 1500 375 transformer f1 0.12328333333333333
bdg surSeg 1500 400 transformer precision 0.1273
bdg surSeg 1500 400 transformer recall 0.12463333333333333
bdg surSeg 1500 400 transformer f1 0.12416666666666668
bdg surSeg 1500 425 transformer precision 0.13428333333333334
bdg surSeg 1500 425 transformer recall 0.13528333333333334
bdg surSeg 1500 425 transformer f1 0.13275
bdg surSeg 1500 450 transformer precision 0.12663333333333335
bdg surSeg 1500 450 transformer recall 0.125
bdg surSeg 1500 450 transformer f1 0.12409999999999999
bdg surSeg 1500 475 transformer precision 0.13315
bdg surSeg 1500 475 transformer recall 0.13613333333333333
bdg surSeg 1500 475 transformer f1 0.13243333333333335
bdg surSeg 1500 500 transformer precision 0.13758333333333334
